OPR_DT,day_of_month,Month,Day_of_week,OPR_HR,Fuel,Solar,Load,Import,Price,Node
12/31/2019,31,12,3,17,4.09,97.92,25293.15,8544.73,54.09618,TH_ZP26
12/31/2019,31,12,3,18,4.09,0,27686.82,8948.65,74.74484,TH_ZP26
12/31/2019,31,12,3,19,4.09,0,27796.07,9062.57,63.7193,TH_ZP26
12/31/2019,31,12,3,20,4.09,0,27518.58,8784.4,61.63834,TH_ZP26
12/31/2019,31,12,3,21,4.09,0,26969.91,8466.85,58.33203,TH_ZP26
12/31/2019,31,12,3,22,4.09,0,25554.45,8193,50.32448,TH_ZP26
12/31/2019,31,12,3,23,4.09,0,23747.99,7758.59,47.25875,TH_ZP26
12/31/2019,31,12,3,24,4.09,0,22059.46,7688.21,40.06864,TH_ZP26
12/31/2019,31,12,3,1,4.31,0,21101.33,7933.59,38.31495,TH_ZP26
12/31/2019,31,12,3,2,4.31,0,20338.16,7878,35.91927,TH_ZP26
12/31/2019,31,12,3,3,4.31,0,19984.1,7955,36.19874,TH_ZP26
12/31/2019,31,12,3,4,4.31,0,19973.97,8067,35.34691,TH_ZP26
12/31/2019,31,12,3,5,4.31,0,20488.76,8247.45,39.96282,TH_ZP26
12/31/2019,31,12,3,6,4.31,0,21888.61,8273,47.70123,TH_ZP26
12/31/2019,31,12,3,7,4.31,0,24008.46,8708.4,65.19329,TH_ZP26
12/31/2019,31,12,3,8,4.31,184.31,25216.2,8349.8,64.83895,TH_ZP26
12/31/2019,31,12,3,9,4.31,681.43,24940.69,6952.21,40.41199,TH_ZP26
12/31/2019,31,12,3,10,4.31,1092.48,24071.67,6093.2,38.40143,TH_ZP26
12/31/2019,31,12,3,11,4.31,1227.3,23300.89,5767.2,27.78646,TH_ZP26
12/31/2019,31,12,3,12,4.31,1255.14,22816.5,5562,25.04837,TH_ZP26
12/31/2019,31,12,3,13,4.31,1242.42,22575.26,5587,24.04656,TH_ZP26
12/31/2019,31,12,3,14,4.31,1197.61,22484.42,5583,25.37412,TH_ZP26
12/31/2019,31,12,3,15,4.31,1023.33,22946.58,5942.72,30.72261,TH_ZP26
12/31/2019,31,12,3,16,4.31,560.93,23864.09,8410.14,41.7239,TH_ZP26
12/31/2019,31,12,3,17,4.31,114.38,25217.48,9027.79,62.62505,TH_ZP26
12/31/2019,31,12,3,18,4.31,0,27717.31,9154,83.53099,TH_ZP26
12/31/2019,31,12,3,19,4.31,0,27848.41,8996.77,73.62,TH_ZP26
12/31/2019,31,12,3,20,4.31,0,27491.32,8668.37,68.58434,TH_ZP26
12/31/2019,31,12,3,21,4.31,0,26907.17,8557.29,66.27402,TH_ZP26
12/31/2019,31,12,3,22,4.31,0,25537.32,8549,55.73734,TH_ZP26
12/31/2019,31,12,3,23,4.31,0,23712.16,8292,46.11219,TH_ZP26
12/31/2019,31,12,3,24,4.31,0,22101.35,8240.45,40.61734,TH_ZP26
12/31/2019,31,12,3,1,4.32,0,21364.94,7802,41.35145,TH_ZP26
12/31/2019,31,12,3,2,4.32,0,20632.73,8134,37.17212,TH_ZP26
12/31/2019,31,12,3,3,4.32,0,20239.45,8177,36.16655,TH_ZP26
12/31/2019,31,12,3,4,4.32,0,20208.25,8030,35.76274,TH_ZP26
12/31/2019,31,12,3,5,4.32,0,20749.3,8217,38.45034,TH_ZP26
12/31/2019,31,12,3,6,4.32,0,22138.19,8168,45.72109,TH_ZP26
12/31/2019,31,12,3,7,4.32,0.27,24171.21,8069,65.7495,TH_ZP26
12/31/2019,31,12,3,8,4.32,197.36,25239.13,7896.85,63.32986,TH_ZP26
12/31/2019,31,12,3,9,4.32,796.38,25120.31,7286,44.49236,TH_ZP26
12/31/2019,31,12,3,10,4.32,1164.94,24139.8,5868,38.97859,TH_ZP26
12/31/2019,31,12,3,11,4.32,1245.53,23330.26,5494,35.6792,TH_ZP26
12/31/2019,31,12,3,12,4.32,1228.48,22839.76,5262,32.9053,TH_ZP26
12/31/2019,31,12,3,13,4.32,1199.13,22589.19,5291,32.13925,TH_ZP26
12/31/2019,31,12,3,14,4.32,1114.81,22732.14,5300,32.55337,TH_ZP26
12/31/2019,31,12,3,15,4.32,934.33,23254.32,5781.75,38.13677,TH_ZP26
12/31/2019,31,12,3,16,4.32,527.23,24136.29,7352.82,43.02029,TH_ZP26
12/31/2019,31,12,3,17,4.32,33.82,25469.01,8219,61.69367,TH_ZP26
12/31/2019,31,12,3,18,4.32,0,27805.96,8872,79.6804,TH_ZP26
12/31/2019,31,12,3,19,4.32,0,27962.5,8739,73.66866,TH_ZP26
12/31/2019,31,12,3,20,4.32,0,27501.36,8573,64.29629,TH_ZP26
12/31/2019,31,12,3,21,4.32,0,26830.6,8316,61.5612,TH_ZP26
12/31/2019,31,12,3,22,4.32,0,25451.25,8263.5,53.00437,TH_ZP26
12/31/2019,31,12,3,23,4.32,0,23796.6,8316.49,47.00579,TH_ZP26
12/31/2019,31,12,3,24,4.32,0,22178.1,8069.15,41.5555,TH_ZP26
12/31/2019,31,12,3,1,4.26,0,21219.94,7559.14,44.66147,TH_ZP26
12/31/2019,31,12,3,2,4.26,0,20507.12,7511,39.37387,TH_ZP26
12/31/2019,31,12,3,3,4.26,0,20104.67,7528,38.03921,TH_ZP26
12/31/2019,31,12,3,4,4.26,0,20093.43,7567,35.07748,TH_ZP26
12/31/2019,31,12,3,5,4.26,0,20560.07,7281,38.06823,TH_ZP26
12/31/2019,31,12,3,6,4.26,0,21753.44,7065.43,43.07591,TH_ZP26
12/31/2019,31,12,3,7,4.26,0.04,23731.81,7750.91,56.04058,TH_ZP26
12/31/2019,31,12,3,8,4.26,93.39,24798.19,7843.88,57.06125,TH_ZP26
12/31/2019,31,12,3,9,4.26,411.58,24801.84,7733.16,42.73842,TH_ZP26
12/31/2019,31,12,3,10,4.26,707.03,24222.59,7427,36.1941,TH_ZP26
12/31/2019,31,12,3,11,4.26,862.15,23563.79,7255,30.82816,TH_ZP26
12/31/2019,31,12,3,12,4.26,983.27,23106.69,6663,29.01324,TH_ZP26
12/31/2019,31,12,3,13,4.26,1009.86,22781.62,5917.79,26.46435,TH_ZP26
12/31/2019,31,12,3,14,4.26,962.86,22817.63,5966.85,26.34986,TH_ZP26
12/31/2019,31,12,3,15,4.26,857.2,23053.73,6356.25,27.47735,TH_ZP26
12/31/2019,31,12,3,16,4.26,486.84,23733.82,7721,36.28656,TH_ZP26
12/31/2019,31,12,3,17,4.26,33.75,25230.9,8538.23,49.10757,TH_ZP26
12/31/2019,31,12,3,18,4.26,0,27416.29,9253.45,68.1737,TH_ZP26
12/31/2019,31,12,3,19,4.26,0,27616.96,9070,60.62864,TH_ZP26
12/31/2019,31,12,3,20,4.26,0,27077.99,9349.66,51.27243,TH_ZP26
12/31/2019,31,12,3,21,4.26,0,26549.73,8764.55,46.58327,TH_ZP26
12/31/2019,31,12,3,22,4.26,0,25340.95,8610,45.54672,TH_ZP26
12/31/2019,31,12,3,23,4.26,0,23577.18,8427,39.83023,TH_ZP26
12/31/2019,31,12,3,24,4.26,0,21991.58,8489.1,39.32777,TH_ZP26
12/31/2019,31,12,3,1,4.18,0,21288.01,8980,30.65034,TH_ZP26
12/31/2019,31,12,3,2,4.18,0,20548.19,8918,30.23455,TH_ZP26
12/31/2019,31,12,3,3,4.18,0,20163.81,8893,31.18138,TH_ZP26
12/31/2019,31,12,3,4,4.18,0,20152.61,8939,31.40385,TH_ZP26
12/31/2019,31,12,3,5,4.18,0,20657.23,8703.6,33.98554,TH_ZP26
12/31/2019,31,12,3,6,4.18,0,21995.11,8854,41.79383,TH_ZP26
12/31/2019,31,12,3,7,4.18,0.02,24083.07,9352.9,57.40516,TH_ZP26
12/31/2019,31,12,3,8,4.18,142.54,25211.12,8995.98,55.79308,TH_ZP26
12/31/2019,31,12,3,9,4.18,651.36,25017.56,8300.22,38.71971,TH_ZP26
12/31/2019,31,12,3,10,4.18,993.33,24166.24,7427,31.36753,TH_ZP26
12/31/2019,31,12,3,11,4.18,1137.93,23358.1,6749.84,28.38009,TH_ZP26
12/31/2019,31,12,3,12,4.18,1213.35,22742.93,5992,27.80236,TH_ZP26
12/31/2019,31,12,3,13,4.18,1199.89,22322.59,5351,26.60525,TH_ZP26
12/31/2019,31,12,3,14,4.18,1169.13,22369.22,5442,25.8747,TH_ZP26
12/31/2019,31,12,3,15,4.18,1049.24,22634.93,6476.88,27.71141,TH_ZP26
12/31/2019,31,12,3,16,4.18,605.79,23270.77,8267.61,35.55728,TH_ZP26
12/31/2019,31,12,3,17,4.18,39.77,24662.25,9377.91,54.75761,TH_ZP26
12/31/2019,31,12,3,18,4.18,0,27067.07,10078.72,73.48402,TH_ZP26
12/31/2019,31,12,3,19,4.18,0,27243.58,9910.22,63.19246,TH_ZP26
12/31/2019,31,12,3,20,4.18,0,26904.97,9839.02,57.41935,TH_ZP26
12/31/2019,31,12,3,21,4.18,0,26429.46,9335.88,54.30212,TH_ZP26
12/31/2019,31,12,3,22,4.18,0,25307.88,9288.72,49.10746,TH_ZP26
12/31/2019,31,12,3,23,4.18,0,23863.55,8850,44.44538,TH_ZP26
12/31/2019,31,12,3,24,4.18,0,22269.9,8807,41.51917,TH_ZP26
12/31/2019,31,12,3,1,4.24,0,21676.3,9084,36.1829,TH_ZP26
12/31/2019,31,12,3,2,4.24,0,20940.54,8827,32.46467,TH_ZP26
12/31/2019,31,12,3,3,4.24,0,20442.99,8699,31.64465,TH_ZP26
12/31/2019,31,12,3,4,4.24,0,20279.61,8692,31.18748,TH_ZP26
12/31/2019,31,12,3,5,4.24,0,20426.53,8609,32.65447,TH_ZP26
12/31/2019,31,12,3,6,4.24,0,20986.84,8756,37.15342,TH_ZP26
12/31/2019,31,12,3,7,4.24,0.02,21936.5,8799.6,46.33566,TH_ZP26
12/31/2019,31,12,3,8,4.24,157.08,22543.87,8676,38.39258,TH_ZP26
12/31/2019,31,12,3,9,4.24,731.61,22514.3,7686,31.9539,TH_ZP26
12/31/2019,31,12,3,10,4.24,1095.41,21800.14,6446.74,27.49288,TH_ZP26
12/31/2019,31,12,3,11,4.24,1198.52,21075.4,5847.6,24.69712,TH_ZP26
12/31/2019,31,12,3,12,4.24,1237.46,20416,5526.3,21.552,TH_ZP26
12/31/2019,31,12,3,13,4.24,1233.66,20098.54,5440,19.69123,TH_ZP26
12/31/2019,31,12,3,14,4.24,1193.13,20151.69,5401,19.46927,TH_ZP26
12/31/2019,31,12,3,15,4.24,1063.33,20713.3,5486,24,TH_ZP26
12/31/2019,31,12,3,16,4.24,610.63,21739.67,8051.88,32.94892,TH_ZP26
12/31/2019,31,12,3,17,4.24,38.91,23392.92,8966.93,51.32887,TH_ZP26
12/31/2019,31,12,3,18,4.24,0,26007.9,9689,69.16988,TH_ZP26
12/31/2019,31,12,3,19,4.24,0,26215.06,9420,60.61031,TH_ZP26
12/31/2019,31,12,3,20,4.24,0,25833.63,9300.52,55.38435,TH_ZP26
12/31/2019,31,12,3,21,4.24,0,25390.38,9345,52.51738,TH_ZP26
12/31/2019,31,12,3,22,4.24,0,24399.26,8985,44.68133,TH_ZP26
12/31/2019,31,12,3,23,4.24,0,23188.46,9047,42.07721,TH_ZP26
12/31/2019,31,12,3,24,4.24,0,21785.86,9074.96,36.05588,TH_ZP26
12/31/2019,31,12,3,1,4.24,0,20965.36,9193.43,33.82024,TH_ZP26
12/31/2019,31,12,3,2,4.24,0,20195.08,9074,33.25892,TH_ZP26
12/31/2019,31,12,3,3,4.24,0,19715.87,9048,31.90416,TH_ZP26
12/31/2019,31,12,3,4,4.24,0,19637.3,9056,32.25622,TH_ZP26
12/31/2019,31,12,3,5,4.24,0,19691.44,8957,32.92595,TH_ZP26
12/31/2019,31,12,3,6,4.24,0,20066.73,9143.61,38.11951,TH_ZP26
12/31/2019,31,12,3,7,4.24,0.02,20818.94,8708.4,47.23952,TH_ZP26
12/31/2019,31,12,3,8,4.24,157.21,21278.43,8240,37.32287,TH_ZP26
12/31/2019,31,12,3,9,4.24,738.47,21100.79,7143.77,27.40678,TH_ZP26
12/31/2019,31,12,3,10,4.24,1119.23,20432.86,5860.9,22.5469,TH_ZP26
12/31/2019,31,12,3,11,4.24,1226.21,19787.74,5385.04,18.71824,TH_ZP26
12/31/2019,31,12,3,12,4.24,1269.18,19401.88,5267.38,17.37548,TH_ZP26
12/31/2019,31,12,3,13,4.24,1266.33,19256.78,5280.86,16.61545,TH_ZP26
12/31/2019,31,12,3,14,4.24,1234.46,19604.74,5331.29,16.94505,TH_ZP26
12/31/2019,31,12,3,15,4.24,1113.83,20231.17,5488.62,21.52285,TH_ZP26
12/31/2019,31,12,3,16,4.24,628.35,21502.53,7686.24,34.13274,TH_ZP26
12/31/2019,31,12,3,17,4.24,39.57,23293.87,8990,50.4618,TH_ZP26
12/31/2019,31,12,3,18,4.24,0,25900.72,9385.4,66.54753,TH_ZP26
12/31/2019,31,12,3,19,4.24,0,26122.72,9049.87,57.7933,TH_ZP26
12/31/2019,31,12,3,20,4.24,0,25672.68,8774,53.52787,TH_ZP26
12/31/2019,31,12,3,21,4.24,0,25208.39,8723.04,50.96178,TH_ZP26
12/31/2019,31,12,3,22,4.24,0,23992.13,8490,43.14051,TH_ZP26
12/31/2019,31,12,3,23,4.24,0,22562.52,8617,42.1,TH_ZP26
12/31/2019,31,12,3,24,4.24,0,21201.66,8724,35.62999,TH_ZP26
12/31/2019,31,12,3,1,4.24,0,20401.11,8105,31.84554,TH_ZP26
12/31/2019,31,12,3,2,4.24,0,19894.55,8110,30.74652,TH_ZP26
12/31/2019,31,12,3,3,4.24,0,19644,7996,30.57956,TH_ZP26
12/31/2019,31,12,3,4,4.24,0,19638.43,7850,30.664,TH_ZP26
12/31/2019,31,12,3,5,4.24,0,20199.54,7988,32.11,TH_ZP26
12/31/2019,31,12,3,6,4.24,0,21602.33,8445,38.82705,TH_ZP26
12/31/2019,31,12,3,7,4.24,0.02,23541.55,8726.18,54.17516,TH_ZP26
12/31/2019,31,12,3,8,4.24,158.18,24739.28,8504.31,53.47473,TH_ZP26
12/31/2019,31,12,3,9,4.24,747.52,24827.87,7281,35.80539,TH_ZP26
12/31/2019,31,12,3,10,4.24,1147.63,24028.88,6090.85,28.21165,TH_ZP26
12/31/2019,31,12,3,11,4.24,1248.43,23261.99,5852.17,26.37982,TH_ZP26
12/31/2019,31,12,3,12,4.24,1286.79,22784.2,5241.5,26.23122,TH_ZP26
12/31/2019,31,12,3,13,4.24,1280.44,22527.05,5190.96,25.1,TH_ZP26
12/31/2019,31,12,3,14,4.24,1247.03,22760.8,5108,25.8146,TH_ZP26
12/31/2019,31,12,3,15,4.24,1119.88,23360.38,5958,27.55637,TH_ZP26
12/31/2019,31,12,3,16,4.24,650.07,23957.17,7133,40.5144,TH_ZP26
12/31/2019,31,12,3,17,4.24,37.54,25328.55,8674,55.61788,TH_ZP26
12/31/2019,31,12,3,18,4.24,0,27866.69,9514,70.76159,TH_ZP26
12/31/2019,31,12,3,19,4.24,0,27929.91,9194,64.61414,TH_ZP26
12/31/2019,31,12,3,20,4.24,0,27432.79,8946,54.71834,TH_ZP26
12/31/2019,31,12,3,21,4.24,0,26781.63,8879.19,52.26436,TH_ZP26
12/31/2019,31,12,3,22,4.24,0,25403.14,8538,45.23535,TH_ZP26
12/31/2019,31,12,3,23,4.24,0,23645.54,8807.16,41.26358,TH_ZP26
12/31/2019,31,12,3,24,4.24,0,21915.87,8914,36.52681,TH_ZP26
12/31/2019,31,12,3,1,4.29,0,20939.86,8074,34.22356,TH_ZP26
12/31/2019,31,12,3,2,4.29,0,20247.89,8049,32.66912,TH_ZP26
12/31/2019,31,12,3,3,4.29,0,19818.45,7847,31.01887,TH_ZP26
12/31/2019,31,12,3,4,4.29,0,19804.72,7918,31.29175,TH_ZP26
12/31/2019,31,12,3,5,4.29,0,20257.92,8419,32.89127,TH_ZP26
12/31/2019,31,12,3,6,4.29,0,21552.7,8869.23,37.8892,TH_ZP26
12/31/2019,31,12,3,7,4.29,0.02,23790.62,9131.45,46.85278,TH_ZP26
12/31/2019,31,12,3,8,4.29,152.98,24883.8,8765,42.85941,TH_ZP26
12/31/2019,31,12,3,9,4.29,766.69,24646.11,7196,33.2701,TH_ZP26
12/31/2019,31,12,3,10,4.29,1173.68,23879.51,6192.89,29.0847,TH_ZP26
12/31/2019,31,12,3,11,4.29,1274.91,23184.8,5909.04,27.80862,TH_ZP26
12/31/2019,31,12,3,12,4.29,1313.51,22606.04,5697.68,25.10252,TH_ZP26
12/31/2019,31,12,3,13,4.29,1297.52,22373,5306.98,24.45405,TH_ZP26
12/31/2019,31,12,3,14,4.29,1256.28,22461.88,5324.73,25.96084,TH_ZP26
12/31/2019,31,12,3,15,4.29,1126.79,22988.05,5465.96,28.12907,TH_ZP26
12/31/2019,31,12,3,16,4.29,664.86,23732.99,7160,33.74603,TH_ZP26
12/31/2019,31,12,3,17,4.29,36.55,25037.53,8873.62,45.23729,TH_ZP26
12/31/2019,31,12,3,18,4.29,0,27608.78,9592,61.0773,TH_ZP26
12/31/2019,31,12,3,19,4.29,0,27900.05,9455,58.44071,TH_ZP26
12/31/2019,31,12,3,20,4.29,0,27493.98,9145,49.95209,TH_ZP26
12/31/2019,31,12,3,21,4.29,0,26873.84,8921,50.48709,TH_ZP26
12/31/2019,31,12,3,22,4.29,0,25477.29,8957,45.80993,TH_ZP26
12/31/2019,31,12,3,23,4.29,0,23726.37,8393,44.11383,TH_ZP26
12/31/2019,31,12,3,24,4.29,0,22094.26,8342,38.78765,TH_ZP26
12/31/2019,31,12,3,1,4.37,0,21079.69,8137,31.96273,TH_ZP26
12/31/2019,31,12,3,2,4.37,0,20375.34,8164,31.21386,TH_ZP26
12/31/2019,31,12,3,3,4.37,0,19962.93,8145,30.92267,TH_ZP26
12/31/2019,31,12,3,4,4.37,0,19940.87,8057,30.84874,TH_ZP26
12/31/2019,31,12,3,5,4.37,0,20396.18,8117,31.76337,TH_ZP26
12/31/2019,31,12,3,6,4.37,0,21689.32,7787,35.61894,TH_ZP26
12/31/2019,31,12,3,7,4.37,0,23496.08,8218.16,47.20287,TH_ZP26
12/31/2019,31,12,3,8,4.37,97.99,24458.29,7794.01,48.5965,TH_ZP26
12/31/2019,31,12,3,9,4.37,508.35,24511.68,7208,40.87903,TH_ZP26
12/31/2019,31,12,3,10,4.37,801.68,23862.26,6609,33.44074,TH_ZP26
12/31/2019,31,12,3,11,4.37,974.93,23144.16,6295,30.52047,TH_ZP26
12/31/2019,31,12,3,12,4.37,1001.92,22641.92,6154,28.59741,TH_ZP26
12/31/2019,31,12,3,13,4.37,1071.78,22313.51,5913,27.18885,TH_ZP26
12/31/2019,31,12,3,14,4.37,973.04,22395.75,6046,27.45939,TH_ZP26
12/31/2019,31,12,3,15,4.37,839.49,22971.31,6317.44,29.40253,TH_ZP26
12/31/2019,31,12,3,16,4.37,440.57,23837.51,7555.96,40.76778,TH_ZP26
12/31/2019,31,12,3,17,4.37,25.75,25208.19,8574.39,51.21862,TH_ZP26
12/31/2019,31,12,3,18,4.37,0,27630.93,8894.42,63.46081,TH_ZP26
12/31/2019,31,12,3,19,4.37,0,27793.63,8566.07,58.59413,TH_ZP26
12/31/2019,31,12,3,20,4.37,0,27325.57,8775.31,53.53464,TH_ZP26
12/31/2019,31,12,3,21,4.37,0,26771.95,8513.55,52.30477,TH_ZP26
12/31/2019,31,12,3,22,4.37,0,25382.93,8114.58,44.6402,TH_ZP26
12/31/2019,31,12,3,23,4.37,0,23780.79,7752,41.37833,TH_ZP26
12/31/2019,31,12,3,24,4.37,0,22290.54,7803,39.10517,TH_ZP26
12/31/2019,31,12,3,1,4.29,0,21106.46,7275.4,34.36595,TH_ZP26
12/31/2019,31,12,3,2,4.29,0,20229.07,7435,31.98222,TH_ZP26
12/31/2019,31,12,3,3,4.29,0,19770.83,7464,31.31,TH_ZP26
12/31/2019,31,12,3,4,4.29,0,19582.22,7493,30.89436,TH_ZP26
12/31/2019,31,12,3,5,4.29,0,19828.79,7451,31.92691,TH_ZP26
12/31/2019,31,12,3,6,4.29,0,20722.88,7573,36.88655,TH_ZP26
12/31/2019,31,12,3,7,4.29,0,22122.69,8379,43.38305,TH_ZP26
12/31/2019,31,12,3,8,4.29,46.97,22860.17,8368.69,44.02507,TH_ZP26
12/31/2019,31,12,3,9,4.29,224.54,23181.03,7755.09,41.63488,TH_ZP26
12/31/2019,31,12,3,10,4.29,348.5,22941.64,7024.45,38.28454,TH_ZP26
12/31/2019,31,12,3,11,4.29,395.65,22473.42,6689.96,36.18985,TH_ZP26
12/31/2019,31,12,3,12,4.29,450.13,22102.57,6534.27,33.64291,TH_ZP26
12/31/2019,31,12,3,13,4.29,462.99,21858.88,6316,32.95298,TH_ZP26
12/31/2019,31,12,3,14,4.29,436.64,21806.1,6443,33.03,TH_ZP26
12/31/2019,31,12,3,15,4.29,445.18,22040.07,6333,35.54687,TH_ZP26
12/31/2019,31,12,3,16,4.29,268.67,22746.97,7465.98,43.72147,TH_ZP26
12/31/2019,31,12,3,17,4.29,24.11,24028.17,8714,53.33447,TH_ZP26
12/31/2019,31,12,3,18,4.29,0,26214.4,9208.67,60.76871,TH_ZP26
12/31/2019,31,12,3,19,4.29,0,25925.85,8912.91,56.06569,TH_ZP26
12/31/2019,31,12,3,20,4.29,0,25388.65,8859.47,53.25967,TH_ZP26
12/31/2019,31,12,3,21,4.29,0,24927,8426,52.99205,TH_ZP26
12/31/2019,31,12,3,22,4.29,0,23959.35,7989.78,45.82143,TH_ZP26
12/31/2019,31,12,3,23,4.29,0,22665.79,7899.27,44.54146,TH_ZP26
12/31/2019,31,12,3,24,4.29,0,21580.76,7779,38.78904,TH_ZP26
12/31/2019,31,12,3,1,4.22,0,20536.85,8079.12,38.45175,TH_ZP26
12/31/2019,31,12,3,2,4.22,0,19817.29,7854,33.69277,TH_ZP26
12/31/2019,31,12,3,3,4.22,0,19429.96,7801,33.38219,TH_ZP26
12/31/2019,31,12,3,4,4.22,0,19174.94,7817,32.2649,TH_ZP26
12/31/2019,31,12,3,5,4.22,0,19280.38,7825,33.49761,TH_ZP26
12/31/2019,31,12,3,6,4.22,0,19787.29,8229,36.07204,TH_ZP26
12/31/2019,31,12,3,7,4.22,0,20571.41,8765.32,40.3397,TH_ZP26
12/31/2019,31,12,3,8,4.22,131.94,21021.21,7867.31,37.28575,TH_ZP26
12/31/2019,31,12,3,9,4.22,626.3,20939.5,6583.54,28.68215,TH_ZP26
12/31/2019,31,12,3,10,4.22,949.73,20297.96,4910.03,25.45943,TH_ZP26
12/31/2019,31,12,3,11,4.22,970.97,19738.38,4386.49,23.70498,TH_ZP26
12/31/2019,31,12,3,12,4.22,1006.45,19243.59,4399.19,20.1,TH_ZP26
12/31/2019,31,12,3,13,4.22,970.35,19106.66,4391.48,20.38461,TH_ZP26
12/31/2019,31,12,3,14,4.22,895.77,19214.92,4524.27,19.52245,TH_ZP26
12/31/2019,31,12,3,15,4.22,744.38,19921.13,4551.75,25.51019,TH_ZP26
12/31/2019,31,12,3,16,4.22,428.15,20711.83,7144.38,33.32837,TH_ZP26
12/31/2019,31,12,3,17,4.22,30.59,22194.45,8706.4,46.96568,TH_ZP26
12/31/2019,31,12,3,18,4.22,0,24448.69,9641,64.08176,TH_ZP26
12/31/2019,31,12,3,19,4.22,0,24446.39,8991.92,51.43783,TH_ZP26
12/31/2019,31,12,3,20,4.22,0,24069.54,8694.56,52.08852,TH_ZP26
12/31/2019,31,12,3,21,4.22,0,23800.45,8647.17,47.16808,TH_ZP26
12/31/2019,31,12,3,22,4.22,0,22866.42,8735,41.91594,TH_ZP26
12/31/2019,31,12,3,23,4.22,0,21883.41,8706.59,39.73719,TH_ZP26
12/31/2019,31,12,3,24,4.22,0,20808.37,8281,35.92203,TH_ZP26
12/31/2019,31,12,3,1,4.22,0,20473.99,7889,34.71443,TH_ZP26
12/31/2019,31,12,3,2,4.22,0,19769.22,7929,31.17749,TH_ZP26
12/31/2019,31,12,3,3,4.22,0,19299.44,7869,33.73456,TH_ZP26
12/31/2019,31,12,3,4,4.22,0,19116.37,7837,31.21368,TH_ZP26
12/31/2019,31,12,3,5,4.22,0,19148.07,7840,32.33677,TH_ZP26
12/31/2019,31,12,3,6,4.22,0,19585.82,8161,35.5455,TH_ZP26
12/31/2019,31,12,3,7,4.22,0,20199.69,8480.91,39.32092,TH_ZP26
12/31/2019,31,12,3,8,4.22,68.63,20646.35,7906,34.41849,TH_ZP26
12/31/2019,31,12,3,9,4.22,369.01,20860,5800,27.53281,TH_ZP26
12/31/2019,31,12,3,10,4.22,599.58,20491.68,4535.74,20.06759,TH_ZP26
12/31/2019,31,12,3,11,4.22,735.79,20165.68,4493.11,14.69872,TH_ZP26
12/31/2019,31,12,3,12,4.22,829.92,19627.92,4151.8,9.84906,TH_ZP26
12/31/2019,31,12,3,13,4.22,892.67,19500.65,4242.22,9.25567,TH_ZP26
12/31/2019,31,12,3,14,4.22,867.86,19634.12,4155.77,8.25562,TH_ZP26
12/31/2019,31,12,3,15,4.22,770.39,20369.33,4505.69,14.3846,TH_ZP26
12/31/2019,31,12,3,16,4.22,430.32,21287.36,6628,29.11087,TH_ZP26
12/31/2019,31,12,3,17,4.22,27.47,22978.2,9098,40.98856,TH_ZP26
12/31/2019,31,12,3,18,4.22,0,25705.55,9937.94,62.07754,TH_ZP26
12/31/2019,31,12,3,19,4.22,0,25750.85,9194,55.8348,TH_ZP26
12/31/2019,31,12,3,20,4.22,0,25260.67,9272,53.75512,TH_ZP26
12/31/2019,31,12,3,21,4.22,0,24744.94,9287,48.1233,TH_ZP26
12/31/2019,31,12,3,22,4.22,0,23747.59,8894,46.74581,TH_ZP26
12/31/2019,31,12,3,23,4.22,0,22603.19,8721,45.19448,TH_ZP26
12/31/2019,31,12,3,24,4.22,0,21231.79,8876,39.57263,TH_ZP26
12/31/2019,31,12,3,1,4.22,0,20404.4,8472,32.57234,TH_ZP26
12/31/2019,31,12,3,2,4.22,0,19710.42,8685,33.45437,TH_ZP26
12/31/2019,31,12,3,3,4.22,0,19286.5,8556,33.08903,TH_ZP26
12/31/2019,31,12,3,4,4.22,0,19070.34,8523,33.31626,TH_ZP26
12/31/2019,31,12,3,5,4.22,0,19062.1,8319.55,33.72815,TH_ZP26
12/31/2019,31,12,3,6,4.22,0,19364.92,8482,35.91847,TH_ZP26
12/31/2019,31,12,3,7,4.22,0,19875.45,9060.35,41.22872,TH_ZP26
12/31/2019,31,12,3,8,4.22,61.55,20271.5,8765.84,39.03427,TH_ZP26
12/31/2019,31,12,3,9,4.22,431.41,20450.86,7090.21,32.75963,TH_ZP26
12/31/2019,31,12,3,10,4.22,792.67,20197.07,6152.43,30.33291,TH_ZP26
12/31/2019,31,12,3,11,4.22,1009.69,19823.28,5632.3,28.48811,TH_ZP26
12/31/2019,31,12,3,12,4.22,1081.68,19491.7,5139,26.99464,TH_ZP26
12/31/2019,31,12,3,13,4.22,1049.43,19438,4699,26.00919,TH_ZP26
12/31/2019,31,12,3,14,4.22,1041.63,19616.69,4393,25.85038,TH_ZP26
12/31/2019,31,12,3,15,4.22,877.53,20273.4,5615.35,27.91524,TH_ZP26
12/31/2019,31,12,3,16,4.22,511.85,21334.94,7303,36.08357,TH_ZP26
12/31/2019,31,12,3,17,4.22,39.16,22987.97,9174.2,53.69352,TH_ZP26
12/31/2019,31,12,3,18,4.22,0,25545.61,9451.1,76.94634,TH_ZP26
12/31/2019,31,12,3,19,4.22,0,25739.46,9035,62.52,TH_ZP26
12/31/2019,31,12,3,20,4.22,0,25428.51,8823,51.92898,TH_ZP26
12/31/2019,31,12,3,21,4.22,0,25022.33,8716.31,45.63206,TH_ZP26
